case_id,vuln_type,audit_report,input_token_num,output_token_num,inference_time
11,access control,error: gpt4 fail,0,0,17.77983808517456
12,access control,error: gpt4 fail,0,0,17.178680658340454
13,access control,error: gpt4 fail,0,0,17.28466033935547
14,access control,error: gpt4 fail,0,0,17.06903338432312
15,access control,error: gpt4 fail,0,0,17.314244747161865
16,access control,error: gpt4 fail,0,0,17.387277364730835
17,access control,error: gpt4 fail,0,0,17.354390621185303
18,access control,error: gpt4 fail,0,0,16.959052801132202
19,access control,error: gpt4 fail,0,0,16.974292755126953
20,access control,error: gpt4 fail,0,0,16.989447593688965
21,access control,error: gpt4 fail,0,0,16.77220106124878
22,access control,error: gpt4 fail,0,0,17.069715976715088
23,access control,error: gpt4 fail,0,0,17.18967604637146
24,access control,error: gpt4 fail,0,0,17.505573749542236
25,access control,error: gpt4 fail,0,0,17.779138803482056
26,access control,error: gpt4 fail,0,0,16.967129230499268
27,unchecked low level calls,error: gpt4 fail,0,0,17.318658113479614
28,unchecked low level calls,error: gpt4 fail,0,0,17.599084854125977
29,unchecked low level calls,error: gpt4 fail,0,0,17.170169591903687
30,unchecked low level calls,error: gpt4 fail,0,0,17.588499546051025
31,unchecked low level calls,error: gpt4 fail,0,0,17.605214834213257
32,unchecked low level calls,error: gpt4 fail,0,0,17.483120918273926
33,unchecked low level calls,error: gpt4 fail,0,0,17.47133207321167
34,unchecked low level calls,error: gpt4 fail,0,0,17.464725494384766
35,unchecked low level calls,error: gpt4 fail,0,0,18.148322582244873
36,unchecked low level calls,error: gpt4 fail,0,0,17.027581453323364
37,unchecked low level calls,error: gpt4 fail,0,0,17.96353793144226
38,unchecked low level calls,error: gpt4 fail,0,0,17.3438503742218
39,unchecked low level calls,error: gpt4 fail,0,0,17.687943935394287
40,unchecked low level calls,error: gpt4 fail,0,0,17.363659143447876
41,unchecked low level calls,error: gpt4 fail,0,0,16.951236963272095
42,unchecked low level calls,error: gpt4 fail,0,0,17.20792579650879
43,unchecked low level calls,error: gpt4 fail,0,0,17.44929027557373
44,unchecked low level calls,error: gpt4 fail,0,0,17.506413459777832
45,unchecked low level calls,error: gpt4 fail,0,0,16.977239847183228
46,unchecked low level calls,error: gpt4 fail,0,0,16.858272314071655
47,unchecked low level calls,error: gpt4 fail,0,0,17.290340900421143
48,unchecked low level calls,error: gpt4 fail,0,0,17.290573835372925
49,unchecked low level calls,error: gpt4 fail,0,0,17.567649364471436
50,unchecked low level calls,error: gpt4 fail,0,0,18.241963386535645
51,unchecked low level calls,error: gpt4 fail,0,0,17.12637233734131
52,unchecked low level calls,error: gpt4 fail,0,0,17.33164381980896
53,unchecked low level calls,error: gpt4 fail,0,0,16.954373598098755
54,unchecked low level calls,error: gpt4 fail,0,0,17.52353596687317
55,unchecked low level calls,error: gpt4 fail,0,0,17.568172454833984
56,unchecked low level calls,error: gpt4 fail,0,0,16.76527190208435
