case_id,vuln_type,audit_report,input_token_num,output_token_num,inference_time
11,access control,error: gpt4 fail,0,0,17.677088975906372
12,access control,error: gpt4 fail,0,0,17.210336208343506
13,access control,error: gpt4 fail,0,0,17.808408737182617
14,access control,error: gpt4 fail,0,0,17.749526500701904
15,access control,error: gpt4 fail,0,0,17.168447256088257
16,access control,error: gpt4 fail,0,0,17.277021408081055
17,access control,error: gpt4 fail,0,0,17.159172773361206
18,access control,error: gpt4 fail,0,0,16.926377773284912
19,access control,error: gpt4 fail,0,0,17.499797821044922
20,access control,error: gpt4 fail,0,0,17.728145360946655
21,access control,error: gpt4 fail,0,0,17.24419331550598
22,access control,error: gpt4 fail,0,0,17.241294384002686
23,access control,error: gpt4 fail,0,0,17.40994167327881
24,access control,error: gpt4 fail,0,0,17.54719877243042
25,access control,error: gpt4 fail,0,0,17.26488423347473
26,access control,error: gpt4 fail,0,0,17.158979892730713
27,unchecked low level calls,error: gpt4 fail,0,0,17.936944484710693
28,unchecked low level calls,error: gpt4 fail,0,0,17.314265966415405
29,unchecked low level calls,error: gpt4 fail,0,0,17.398411750793457
30,unchecked low level calls,error: gpt4 fail,0,0,18.159624099731445
31,unchecked low level calls,error: gpt4 fail,0,0,17.710559606552124
32,unchecked low level calls,error: gpt4 fail,0,0,17.417185306549072
33,unchecked low level calls,error: gpt4 fail,0,0,17.172062158584595
34,unchecked low level calls,error: gpt4 fail,0,0,17.503777503967285
35,unchecked low level calls,error: gpt4 fail,0,0,17.655603885650635
36,unchecked low level calls,error: gpt4 fail,0,0,17.198426723480225
37,unchecked low level calls,error: gpt4 fail,0,0,17.199528694152832
38,unchecked low level calls,error: gpt4 fail,0,0,17.078735828399658
39,unchecked low level calls,error: gpt4 fail,0,0,17.57650375366211
40,unchecked low level calls,error: gpt4 fail,0,0,17.239078998565674
41,unchecked low level calls,error: gpt4 fail,0,0,17.15627360343933
42,unchecked low level calls,error: gpt4 fail,0,0,17.81115746498108
43,unchecked low level calls,error: gpt4 fail,0,0,17.368510007858276
44,unchecked low level calls,error: gpt4 fail,0,0,17.024643659591675
45,unchecked low level calls,error: gpt4 fail,0,0,17.77583408355713
46,unchecked low level calls,error: gpt4 fail,0,0,17.007689476013184
47,unchecked low level calls,error: gpt4 fail,0,0,17.102754831314087
48,unchecked low level calls,error: gpt4 fail,0,0,17.234291553497314
49,unchecked low level calls,error: gpt4 fail,0,0,17.782572507858276
50,unchecked low level calls,error: gpt4 fail,0,0,17.812483310699463
51,unchecked low level calls,error: gpt4 fail,0,0,16.872188806533813
52,unchecked low level calls,error: gpt4 fail,0,0,17.36424207687378
53,unchecked low level calls,error: gpt4 fail,0,0,17.094510793685913
54,unchecked low level calls,error: gpt4 fail,0,0,17.486018419265747
55,unchecked low level calls,error: gpt4 fail,0,0,18.16661787033081
56,unchecked low level calls,error: gpt4 fail,0,0,17.062978267669678
57,unchecked low level calls,error: gpt4 fail,0,0,17.342249870300293
58,unchecked low level calls,error: gpt4 fail,0,0,17.594995737075806
59,unchecked low level calls,error: gpt4 fail,0,0,17.61446213722229
60,unchecked low level calls,error: gpt4 fail,0,0,17.086705923080444
61,unchecked low level calls,error: gpt4 fail,0,0,17.291436195373535
62,unchecked low level calls,error: gpt4 fail,0,0,17.63927149772644
63,unchecked low level calls,error: gpt4 fail,0,0,17.302571296691895
64,unchecked low level calls,error: gpt4 fail,0,0,17.25377917289734
65,unchecked low level calls,error: gpt4 fail,0,0,17.3985116481781
66,unchecked low level calls,error: gpt4 fail,0,0,17.5777907371521
67,unchecked low level calls,error: gpt4 fail,0,0,17.77496099472046
68,unchecked low level calls,error: gpt4 fail,0,0,17.027204036712646
69,unchecked low level calls,error: gpt4 fail,0,0,17.544092893600464
70,unchecked low level calls,error: gpt4 fail,0,0,16.718878746032715
71,unchecked low level calls,error: gpt4 fail,0,0,17.135385036468506
72,unchecked low level calls,error: gpt4 fail,0,0,17.3478901386261
73,front running,error: gpt4 fail,0,0,17.845916986465454
74,front running,error: gpt4 fail,0,0,17.288569688796997
75,front running,error: gpt4 fail,0,0,17.45804238319397
76,front running,error: gpt4 fail,0,0,17.4250226020813
77,arithmetic,error: gpt4 fail,0,0,17.11907196044922
78,arithmetic,error: gpt4 fail,0,0,17.513972282409668
79,arithmetic,error: gpt4 fail,0,0,17.50376057624817
80,arithmetic,error: gpt4 fail,0,0,17.222914457321167
81,arithmetic,error: gpt4 fail,0,0,17.366491079330444
82,arithmetic,error: gpt4 fail,0,0,17.16168737411499
83,arithmetic,error: gpt4 fail,0,0,16.991832971572876
84,arithmetic,error: gpt4 fail,0,0,17.468218564987183
85,arithmetic,error: gpt4 fail,0,0,17.195664405822754
86,arithmetic,error: gpt4 fail,0,0,17.474650621414185
87,arithmetic,error: gpt4 fail,0,0,17.46073818206787
88,arithmetic,error: gpt4 fail,0,0,17.115189790725708
89,arithmetic,error: gpt4 fail,0,0,17.29990291595459
90,arithmetic,error: gpt4 fail,0,0,17.414998531341553
91,bad randomness,error: gpt4 fail,0,0,17.104957342147827
92,bad randomness,error: gpt4 fail,0,0,17.314051866531372
93,bad randomness,error: gpt4 fail,0,0,17.854741096496582
94,bad randomness,error: gpt4 fail,0,0,17.499752521514893
95,bad randomness,error: gpt4 fail,0,0,17.74233055114746
96,bad randomness,error: gpt4 fail,0,0,17.200634241104126
97,reentrancy,error: gpt4 fail,0,0,16.861809253692627
98,reentrancy,error: gpt4 fail,0,0,17.138948678970337
99,reentrancy,error: gpt4 fail,0,0,17.508679389953613
100,reentrancy,error: gpt4 fail,0,0,17.27694320678711
101,reentrancy,error: gpt4 fail,0,0,17.3841609954834
102,reentrancy,error: gpt4 fail,0,0,17.223079919815063
103,reentrancy,error: gpt4 fail,0,0,17.43153715133667
104,reentrancy,error: gpt4 fail,0,0,17.299680709838867
105,reentrancy,error: gpt4 fail,0,0,17.700719833374023
106,reentrancy,error: gpt4 fail,0,0,17.41374707221985
107,reentrancy,error: gpt4 fail,0,0,17.29489254951477
108,reentrancy,error: gpt4 fail,0,0,17.087562322616577
109,reentrancy,error: gpt4 fail,0,0,17.007592916488647
110,reentrancy,error: gpt4 fail,0,0,17.331740856170654
111,reentrancy,error: gpt4 fail,0,0,17.28112244606018
112,reentrancy,error: gpt4 fail,0,0,16.89699101448059
113,reentrancy,error: gpt4 fail,0,0,16.812249660491943
114,reentrancy,error: gpt4 fail,0,0,17.561115026474
115,reentrancy,error: gpt4 fail,0,0,17.498462438583374
116,reentrancy,error: gpt4 fail,0,0,17.666834115982056
117,reentrancy,error: gpt4 fail,0,0,17.293976068496704
118,reentrancy,error: gpt4 fail,0,0,17.243338346481323
119,reentrancy,error: gpt4 fail,0,0,17.101752519607544
120,reentrancy,error: gpt4 fail,0,0,17.51163673400879
121,reentrancy,error: gpt4 fail,0,0,17.2352135181427
122,reentrancy,error: gpt4 fail,0,0,17.46962285041809
123,reentrancy,error: gpt4 fail,0,0,17.239954233169556
124,reentrancy,error: gpt4 fail,0,0,17.117828369140625
125,reentrancy,error: gpt4 fail,0,0,17.1651029586792
126,reentrancy,error: gpt4 fail,0,0,17.415915727615356
127,time manipulation,error: gpt4 fail,0,0,17.625538110733032
128,time manipulation,error: gpt4 fail,0,0,17.75887656211853
129,time manipulation,error: gpt4 fail,0,0,17.28739356994629
130,time manipulation,error: gpt4 fail,0,0,17.177594423294067
131,time manipulation,error: gpt4 fail,0,0,17.253309965133667
132,short addresses,error: gpt4 fail,0,0,17.664652109146118
133,denial of service,error: gpt4 fail,0,0,17.536844968795776
134,denial of service,error: gpt4 fail,0,0,16.92277956008911
135,denial of service,error: gpt4 fail,0,0,17.576282739639282
136,denial of service,error: gpt4 fail,0,0,16.979552745819092
137,denial of service,error: gpt4 fail,0,0,17.484975337982178
138,denial of service,error: gpt4 fail,0,0,17.53212833404541
